case_id,activity_name,timestamp,claimant_name,agent_name,adjuster_name,claim_amount,claimant_age,type_of_policy,car_make,car_model,car_year,type_of_accident,user_type
39f8c102-82e2-427e-b7ae-080db305e3f6,Close Claim,2022-02-08 10:29:03.804442,Madison Gardner,Kristen Green,Jessica Branch MD,1364.48,34,Collision,Honda,Civic,2017,Head-on,Human
e883b684-7925-409e-9456-9d31d54eb60e,First Notification of Loss (FNOL),2020-07-04 00:17:15.197236,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
e883b684-7925-409e-9456-9d31d54eb60e,Assign Claim,2020-07-20 11:00:18.659899,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
e883b684-7925-409e-9456-9d31d54eb60e,Claim Decision,2020-07-23 19:49:06.313273,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
e883b684-7925-409e-9456-9d31d54eb60e,Set Reserve,2020-07-29 14:53:22.886796,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
e883b684-7925-409e-9456-9d31d54eb60e,Payment Sent,2020-08-03 10:30:09.163734,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
e883b684-7925-409e-9456-9d31d54eb60e,Close Claim,2020-08-08 14:04:12.736107,Monica Salazar,Christopher Miller,Brittany Hammond,6707.8,38,Collision,Honda,Civic,2010,Side-impact,Human
6f44d248-039d-4d90-80f4-d36816ee0942,First Notification of Loss (FNOL),2023-02-20 15:09:04.480452,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
6f44d248-039d-4d90-80f4-d36816ee0942,Assign Claim,2023-03-03 07:11:18.716499,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
6f44d248-039d-4d90-80f4-d36816ee0942,Claim Decision,2023-03-06 05:01:05.509782,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
6f44d248-039d-4d90-80f4-d36816ee0942,Set Reserve,2023-03-06 05:31:18.745805,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
6f44d248-039d-4d90-80f4-d36816ee0942,Payment Sent,2023-03-13 19:37:28.071969,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
6f44d248-039d-4d90-80f4-d36816ee0942,Close Claim,2023-03-18 10:59:05.845111,Nathan Singh,Alicia Hamilton,Toni Cruz,4143.78,53,Comprehensive,Chevrolet,Silverado,2020,Rear-end,Human
d8e7ba99-e844-4edc-bf84-7bf55947e51f,First Notification of Loss (FNOL),2021-04-16 19:52:22.789153,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
d8e7ba99-e844-4edc-bf84-7bf55947e51f,Assign Claim,2021-04-29 01:14:45.899149,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
d8e7ba99-e844-4edc-bf84-7bf55947e51f,Claim Decision,2021-05-08 10:47:16.286022,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
d8e7ba99-e844-4edc-bf84-7bf55947e51f,Set Reserve,2021-05-17 10:22:13.855213,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
d8e7ba99-e844-4edc-bf84-7bf55947e51f,Payment Sent,2021-05-24 20:53:35.955376,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
d8e7ba99-e844-4edc-bf84-7bf55947e51f,Close Claim,2021-05-26 11:06:48.957854,Breanna Robbins,Jennifer Harmon,Stephanie Johnson,8428.92,40,Collision,Toyota,Camry,2013,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,First Notification of Loss (FNOL),2022-10-24 06:35:11.198513,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,Assign Claim,2022-11-09 10:40:23.003512,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,Claim Decision,2022-11-14 18:55:21.271955,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,Set Reserve,2022-11-20 17:48:25.373079,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,Payment Sent,2022-11-26 09:41:51.812290,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
f04c5681-7e81-4da9-af29-718c2116aa22,Close Claim,2022-12-03 13:32:00.193281,Sabrina Barnett,Jennifer Pace,Todd Rivera,7169.64,64,Collision,Jeep,Wrangler,2010,Head-on,RPA
1dec9176-273d-42f1-8b3f-dc2744a7a736,First Notification of Loss (FNOL),2022-05-30 17:29:15.160443,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
1dec9176-273d-42f1-8b3f-dc2744a7a736,Assign Claim,2022-06-16 05:30:17.511996,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
1dec9176-273d-42f1-8b3f-dc2744a7a736,Claim Decision,2022-06-24 17:48:02.415754,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
1dec9176-273d-42f1-8b3f-dc2744a7a736,Set Reserve,2022-06-30 12:03:01.714341,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
1dec9176-273d-42f1-8b3f-dc2744a7a736,Payment Sent,2022-07-04 05:40:20.560944,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
1dec9176-273d-42f1-8b3f-dc2744a7a736,Close Claim,2022-07-11 14:10:34.618904,Jeanette Blake,Drew Diaz,Andrew Martinez,8631.79,47,Collision,Jeep,Wrangler,2022,Side-impact,Human
61401c97-2720-4adc-8e6d-2b79e902a488,First Notification of Loss (FNOL),2021-10-18 17:36:23.512711,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
61401c97-2720-4adc-8e6d-2b79e902a488,Assign Claim,2021-11-03 16:40:01.957630,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
61401c97-2720-4adc-8e6d-2b79e902a488,Claim Decision,2021-11-10 23:52:07.309076,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
61401c97-2720-4adc-8e6d-2b79e902a488,Set Reserve,2021-11-13 21:26:24.955551,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
61401c97-2720-4adc-8e6d-2b79e902a488,Payment Sent,2021-11-21 03:34:37.179852,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
61401c97-2720-4adc-8e6d-2b79e902a488,Close Claim,2021-11-22 12:31:02.307035,Dr. April Sosa,Tommy Shaw,Jason Jensen,1832.06,42,Liability,Jeep,Wrangler,2014,Rollover,Human
c9156cdc-2a41-460f-b93c-be6525aff147,First Notification of Loss (FNOL),2022-11-29 00:54:53.909580,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
c9156cdc-2a41-460f-b93c-be6525aff147,Assign Claim,2022-12-21 03:26:22.285259,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
c9156cdc-2a41-460f-b93c-be6525aff147,Claim Decision,2022-12-28 05:47:35.075776,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
c9156cdc-2a41-460f-b93c-be6525aff147,Set Reserve,2023-01-04 10:23:13.096469,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
c9156cdc-2a41-460f-b93c-be6525aff147,Payment Sent,2023-01-08 14:56:44.776376,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
c9156cdc-2a41-460f-b93c-be6525aff147,Close Claim,2023-01-12 05:48:55.514440,Angie Reed,Sheila Hudson,Kenneth Huff,2864.5,33,Collision,Honda,Civic,2021,Rear-end,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,First Notification of Loss (FNOL),2021-07-06 06:15:37.809908,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,Assign Claim,2021-07-19 08:57:07.410496,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,Claim Decision,2021-07-21 23:56:37.123186,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,Set Reserve,2021-07-25 13:34:44.548458,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,Payment Sent,2021-07-29 03:07:43.665379,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
a21855fb-438f-4358-8487-cd4f7ad0996e,Close Claim,2021-07-30 03:44:12.850840,Pamela Ochoa,Sherry Kennedy,Zachary Ingram,9162.28,44,Liability,Toyota,Camry,2019,Side-impact,Human
20b67805-efa3-4e72-b86c-540bef18a10e,First Notification of Loss (FNOL),2021-08-04 05:46:36.898169,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
20b67805-efa3-4e72-b86c-540bef18a10e,Assign Claim,2021-08-22 23:21:06.400132,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
20b67805-efa3-4e72-b86c-540bef18a10e,Claim Decision,2021-08-28 11:33:40.552689,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
20b67805-efa3-4e72-b86c-540bef18a10e,Set Reserve,2021-09-01 04:11:46.862594,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
20b67805-efa3-4e72-b86c-540bef18a10e,Payment Sent,2021-09-05 21:00:32.928900,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
20b67805-efa3-4e72-b86c-540bef18a10e,Close Claim,2021-09-11 01:40:07.756970,Antonio Diaz,Sara Cook,Virginia Alexander,8216.63,57,Liability,Chevrolet,Silverado,2022,Rollover,Human
971879a5-d21a-48ca-ad9e-8f496e385817,First Notification of Loss (FNOL),2022-04-06 15:11:04.547942,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
971879a5-d21a-48ca-ad9e-8f496e385817,Assign Claim,2022-04-22 05:42:24.793238,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
971879a5-d21a-48ca-ad9e-8f496e385817,Claim Decision,2022-04-24 07:34:25.294312,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
971879a5-d21a-48ca-ad9e-8f496e385817,Set Reserve,2022-04-28 01:12:39.944832,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
971879a5-d21a-48ca-ad9e-8f496e385817,Payment Sent,2022-05-01 02:19:27.946791,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
971879a5-d21a-48ca-ad9e-8f496e385817,Close Claim,2022-05-06 16:31:14.582843,Bruce Mullins,Steven Graham,Janet Morrow,6701.26,84,Comprehensive,Honda,Civic,2010,Rear-end,Human
2a72f070-912c-46f1-90df-7839fcdd548e,First Notification of Loss (FNOL),2020-04-22 01:11:50.678014,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
2a72f070-912c-46f1-90df-7839fcdd548e,Assign Claim,2020-05-07 05:43:02.482223,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
2a72f070-912c-46f1-90df-7839fcdd548e,Claim Decision,2020-05-12 00:51:26.139215,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
2a72f070-912c-46f1-90df-7839fcdd548e,Set Reserve,2020-05-16 09:52:46.338328,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
2a72f070-912c-46f1-90df-7839fcdd548e,Payment Sent,2020-05-18 11:40:06.066285,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
2a72f070-912c-46f1-90df-7839fcdd548e,Close Claim,2020-05-24 20:05:15.346231,Diana Calderon,Katherine Brennan,Miranda Gibson,8135.68,19,Comprehensive,Jeep,Wrangler,2014,Side-impact,RPA
f72e146f-18af-42ee-9aef-5ab2a4be04bd,First Notification of Loss (FNOL),2022-06-04 01:36:36.325758,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
f72e146f-18af-42ee-9aef-5ab2a4be04bd,Assign Claim,2022-06-19 04:20:19.582943,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
f72e146f-18af-42ee-9aef-5ab2a4be04bd,Claim Decision,2022-06-22 18:55:05.841856,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
f72e146f-18af-42ee-9aef-5ab2a4be04bd,Set Reserve,2022-06-27 21:23:24.979329,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
f72e146f-18af-42ee-9aef-5ab2a4be04bd,Payment Sent,2022-07-05 06:24:04.334847,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
f72e146f-18af-42ee-9aef-5ab2a4be04bd,Close Claim,2022-07-09 23:31:42.865860,Sarah Farmer,Heather Keller,Hailey Hill,4391.78,27,Comprehensive,Nissan,Altima,2022,Rear-end,Human
fd991925-aadc-4c2b-af16-b553ccc42dbd,First Notification of Loss (FNOL),2022-05-09 05:36:16.823670,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
fd991925-aadc-4c2b-af16-b553ccc42dbd,Assign Claim,2022-05-25 14:42:36.790802,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
fd991925-aadc-4c2b-af16-b553ccc42dbd,Claim Decision,2022-05-30 21:00:38.790550,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
fd991925-aadc-4c2b-af16-b553ccc42dbd,Set Reserve,2022-06-05 14:30:57.459028,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
fd991925-aadc-4c2b-af16-b553ccc42dbd,Payment Sent,2022-06-13 06:09:57.721175,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
fd991925-aadc-4c2b-af16-b553ccc42dbd,Close Claim,2022-06-16 11:09:30.791224,Troy Phelps MD,Sean Grant,Whitney Mcdowell,7560.31,61,Comprehensive,Hyundai,Elantra,2015,Head-on,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,First Notification of Loss (FNOL),2020-05-16 14:39:17.080259,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,Assign Claim,2020-06-04 07:40:18.894255,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,Claim Decision,2020-06-10 10:12:30.049559,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,Set Reserve,2020-06-17 06:36:26.492230,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,Payment Sent,2020-06-22 14:09:40.322611,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
db8d0707-93c2-4953-8139-7cfb5ff2d77d,Close Claim,2020-06-28 19:15:42.195790,Tammy Brown,Terri Bishop,Travis Nelson,3834.43,19,Comprehensive,Hyundai,Elantra,2022,Rollover,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,First Notification of Loss (FNOL),2022-09-15 20:54:38.073505,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,Assign Claim,2022-10-01 20:33:04.737218,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,Claim Decision,2022-10-05 08:51:25.304616,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,Set Reserve,2022-10-10 23:52:00.451718,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,Payment Sent,2022-10-14 17:10:06.131429,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
c7ce30fc-b873-470f-a882-c983b461b7ed,Close Claim,2022-10-17 16:35:55.219863,Brittany Leonard,Carolyn Bell,Stacy Walker,2353.76,47,Collision,Toyota,Camry,2021,Rear-end,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,First Notification of Loss (FNOL),2021-01-09 14:31:59.739108,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,Assign Claim,2021-01-24 23:24:35.545710,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,Claim Decision,2021-02-02 01:47:55.459455,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,Set Reserve,2021-02-08 04:16:49.120295,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,Payment Sent,2021-02-11 12:08:00.904007,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d7f3ee24-557c-458b-811b-5b8e3492f0d4,Close Claim,2021-02-17 23:39:39.330301,Pamela Montoya,Charles Williams,Ashley Chavez,7144.97,39,Collision,Toyota,Camry,2010,Head-on,RPA
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,First Notification of Loss (FNOL),2020-12-24 10:48:08.788532,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,Assign Claim,2021-01-08 04:06:46.458163,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,Claim Decision,2021-01-17 15:44:09.959530,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,Set Reserve,2021-01-23 11:07:58.861262,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,Payment Sent,2021-01-28 12:14:23.327994,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
d63b8e15-c869-4c26-a8e7-9aa4a79009ad,Close Claim,2021-02-03 05:59:42.590952,Angela Daniel,Suzanne Mccoy,Michael Gibbs,8239.11,42,Comprehensive,Toyota,Camry,2022,Head-on,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,First Notification of Loss (FNOL),2022-06-30 09:16:22.434320,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,Assign Claim,2022-07-14 12:47:49.736924,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,Claim Decision,2022-07-22 00:07:34.702304,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,Set Reserve,2022-07-29 12:26:07.831053,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,Payment Sent,2022-08-03 06:44:34.742729,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
b2a9947f-3c1e-4320-934d-184ad3f6ea63,Close Claim,2022-08-08 13:54:45.799859,Emma Kim,Jason Dixon,Guy Anderson,3191.09,35,Liability,Nissan,Altima,2016,Rollover,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,First Notification of Loss (FNOL),2021-12-25 03:53:16.532961,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,Assign Claim,2022-01-13 21:27:38.954112,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,Claim Decision,2022-01-19 23:54:57.844210,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,Set Reserve,2022-01-25 11:14:58.195767,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,Payment Sent,2022-01-31 12:49:53.419949,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
dcff8fda-9e45-44ae-ace2-5d991e8423de,Close Claim,2022-02-06 10:20:09.425665,John Woods,Melinda Fitzgerald,Julie Anthony,6099.65,36,Collision,Toyota,Camry,2017,Side-impact,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,First Notification of Loss (FNOL),2022-06-04 22:11:21.030792,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,Assign Claim,2022-06-22 10:48:00.158673,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,Claim Decision,2022-06-22 12:33:31.415289,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,Set Reserve,2022-06-26 23:14:31.528222,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,Payment Sent,2022-06-30 16:09:10.666588,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
055a0708-72f6-4ae7-ad85-5e37f838ba9f,Close Claim,2022-07-07 02:08:35.122000,Penny Bernard,Brian Ramirez,Matthew Powell,3331.38,78,Collision,Chevrolet,Silverado,2013,Head-on,Human
8205e1bf-57bc-4027-b66e-d41652c5f222,First Notification of Loss (FNOL),2021-06-04 04:41:18.909896,Christy Farmer,Shane Green,Paige Hill,8471.92,73,Comprehensive,Nissan,Altima,2020,Rear-end,Human
8205e1bf-57bc-4027-b66e-d41652c5f222,Assign Claim,2021-06-22 21:28:13.543124,Christy Farmer,Shane Green,Paige Hill,8471.92,73,Comprehensive,Nissan,Altima,2020,Rear-end,Human
8205e1bf-57bc-4027-b66e-d41652c5f222,Claim Decision,2021-06-26 12:36:43.852831,Christy Farmer,Shane Green,Paige Hill,8471.92,73,Comprehensive,Nissan,Altima,2020,Rear-end,Human
8205e1bf-57bc-4027-b66e-d41652c5f222,Set Reserve,2021-07-03 09:35:39.256965,Christy Farmer,Shane Green,Paige Hill,8471.92,73,Comprehensive,Nissan,Altima,2020,Rear-end,Human
